Pair Index,Match File,Evasion File,Match Cmd,Evasion Cmd,Match Cmd Type,Evasion Cmd Type
112,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'entity_id': '{19FC45AC-7769-601C-0000-0010A59B0300}', 'executable': 'C:\\Program Files\\Winlogbeat\\winlogbeat.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'winlogbeat.exe', 'args': ['C:\\Program Files\\Winlogbeat\\winlogbeat.exe', '--environment=windows_service', '-c', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml', '--path.home', 'C:\\Program Files\\Winlogbeat', '--path.data', 'C:\\ProgramData\\winlogbeat', '--path.logs', 'C:\\ProgramData\\winlogbeat\\logs', '-E', 'logging.files.redirect_stderr=true'], 'hash': {'md5': '0d17999868f2768b1b050cb051884110', 'sha256': 'e72f5dba2a177397403965a3352f0cc45ec46a568a53d5ef4535fbba18e73023'}, 'pid': 3588, 'command_line': 'reg.exe add HKLM\\SYSTEM\\CurrentControlSet\\Services\\VSS\\Diag\\Volsnap /ve /f /d Disabled'}","{'command_line': 'r""""eg add HKLM\\SYSTEM\\CurrentControlSet\\Services\\VSS\\Diag\\Volsnap /ve /f /d Dis""able""d', 'working_directory': 'C:\\BREACH\\', 'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\create_filing_dir.py'], 'entity_id': '{19FC45AC-7534-601C-0000-00105CAD0200}', 'pid': 2264, 'executable': 'C:\\Windows\\py.exe', 'parent': {'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-7533-601C-0000-0010825E0200}', 'pid': 1516, 'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe'}, 'name': 'py.exe', 'hash': {'md5': 'cc3ac75ddbfaa6d4ccbb0afad7eb759d', 'sha256': '3d98a354f1329bfeb17216d2391d6e9c04f6873b6e491bce9734c02c26574b3d'}}",Windows,Windows
118,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Program Files\Winlogbeat\winlogbeat.exe"" --environment=windows_service -c ""C:\Program Files\Winlogbeat\winlogbeat.yml"" --path.home ""C:\Program Files\Winlogbeat"" --path.data ""C:\ProgramData\winlogbeat"" --path.logs ""C:\ProgramData\winlogbeat\logs"" -E logging.files.redirect_stderr=true",C:\Windows\system32\svchost.exe -k ftpsvc,Windows,Windows
123,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'hash': {'md5': '0d17999868f2768b1b050cb051884110', 'sha256': 'e72f5dba2a177397403965a3352f0cc45ec46a568a53d5ef4535fbba18e73023'}, 'executable': 'C:\\Windows\\System32\\calc.exe', 'command_line': 'C:\\Windows\\System32\\calc.exe evil1 evil2 evil3', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001032610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'winlogbeat.exe', 'args': ['C:\\Program Files\\Winlogbeat\\winlogbeat.exe', '--environment=windows_service', '-c', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml', '--path.home', 'C:\\Program Files\\Winlogbeat', '--path.data', 'C:\\ProgramData\\winlogbeat', '--path.logs', 'C:\\ProgramData\\winlogbeat\\logs', '-E', 'logging.files.redirect_stderr=true'], 'entity_id': '{19FC45AC-75AC-601C-0000-001034AE0300}', 'pid': 3516}","{'executable': 'C:\\Windows\\System32\\calc.exe', 'command_line': 'calc evil1 evil2 evil3', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-74F8-601C-0000-0010F2600000}', 'pid': 444}, 'args': ['C:\\Windows\\system32\\svchost.exe', '-k', 'ftpsvc'], 'hash': {'md5': '54a47f6b5e09a77e61649109c6a08866', 'sha256': '121118a0f5e0e8c933efd28c9901e54e42792619a8a3a6d11e1f0025a7324bc2'}, 'entity_id': '{19FC45AC-74FA-601C-0000-0010392E0100}', 'pid': 1356, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'svchost.exe'}",Windows,Windows
126,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""C:\Program Files\Winlogbeat\winlogbeat.exe"" --environment=windows_service -c ""C:\Program Files\Winlogbeat\winlogbeat.yml"" --path.home ""C:\Program Files\Winlogbeat"" --path.data ""C:\ProgramData\winlogbeat"" --path.logs ""C:\ProgramData\winlogbeat\logs"" -E logging.files.redirect_stderr=true",C:\Windows\system32\Macromed\Flash\FlashPlayerUpdateService.exe,Windows,Windows
131,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'hash': {'md5': '0d17999868f2768b1b050cb051884110', 'sha256': 'e72f5dba2a177397403965a3352f0cc45ec46a568a53d5ef4535fbba18e73023'}, 'executable': 'C:\\Windows\\System32\\calc.exe', 'command_line': 'C:\\Windows\\System32\\calc.exe evil1 evil2 evil3', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001032610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'winlogbeat.exe', 'args': ['C:\\Program Files\\Winlogbeat\\winlogbeat.exe', '--environment=windows_service', '-c', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml', '--path.home', 'C:\\Program Files\\Winlogbeat', '--path.data', 'C:\\ProgramData\\winlogbeat', '--path.logs', 'C:\\ProgramData\\winlogbeat\\logs', '-E', 'logging.files.redirect_stderr=true'], 'entity_id': '{19FC45AC-75AC-601C-0000-001034AE0300}', 'pid': 3516}","{'name': 'FlashPlayerUpdateService.exe', 'hash': {'md5': '1234a12b71dae034e45c714ae5a54412', 'sha256': '079e6bc834f38322ed5ed76295ec3961ed894084ef5cb171dffbd9b3822cc78d'}, 'command_line': '""C:\\Windows\\System32\\calc.exe"" more evil commandline arguments', 'parent': {'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'executable': 'C:\\Windows\\System32\\calc.exe', 'working_directory': 'C:\\Windows\\system32\\', 'args': ['C:\\Windows\\system32\\Macromed\\Flash\\FlashPlayerUpdateService.exe'], 'entity_id': '{19FC45AC-D148-601C-0000-00106AF94600}', 'pid': 3952}",Windows,Windows
135,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""C:\Program Files\Winlogbeat\winlogbeat.exe"" --environment=windows_service -c ""C:\Program Files\Winlogbeat\winlogbeat.yml"" --path.home ""C:\Program Files\Winlogbeat"" --path.data ""C:\ProgramData\winlogbeat"" --path.logs ""C:\ProgramData\winlogbeat\logs"" -E logging.files.redirect_stderr=true",C:\Windows\system32\services.exe,Windows,Windows
140,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'hash': {'md5': '0d17999868f2768b1b050cb051884110', 'sha256': 'e72f5dba2a177397403965a3352f0cc45ec46a568a53d5ef4535fbba18e73023'}, 'executable': 'C:\\Windows\\System32\\calc.exe', 'command_line': 'C:\\Windows\\System32\\calc.exe evil1 evil2 evil3', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-001032610000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'winlogbeat.exe', 'args': ['C:\\Program Files\\Winlogbeat\\winlogbeat.exe', '--environment=windows_service', '-c', 'C:\\Program Files\\Winlogbeat\\winlogbeat.yml', '--path.home', 'C:\\Program Files\\Winlogbeat', '--path.data', 'C:\\ProgramData\\winlogbeat', '--path.logs', 'C:\\ProgramData\\winlogbeat\\logs', '-E', 'logging.files.redirect_stderr=true'], 'entity_id': '{19FC45AC-75AC-601C-0000-001034AE0300}', 'pid': 3516}","{'executable': 'C:\\Windows\\System32\\calc.exe', 'command_line': 'calc.exe evilargument', 'parent': {'args': ['wininit.exe'], 'entity_id': '{19FC45AC-7527-601C-0000-001028570000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe'}, 'args': ['C:\\Windows\\system32\\services.exe'], 'hash': {'md5': '5f1b6a9c35d3d5ca72d6d6fdef9747d6', 'sha256': 'd7bc4ed605b32274b45328fd9914fb0e7b90d869a38f0e6f94fb1bf4e9e2b407'}, 'entity_id': '{19FC45AC-7527-601C-0000-00104B610000}', 'pid': 444, 'working_directory': 'C:\\Windows\\system32\\', 'name': 'services.exe'}",Windows,Windows
144,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'executable': 'C:\\Windows\\System32\\netsh.exe', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-74D4-601C-0000-00106F550300}', 'pid': 2544, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" netsh.exe interface ip set address name=\'Local Area Connection 2\' static 192.168.56.101 ', 'name': 'powershell.exe', 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'netsh.exe', 'interface', 'ip', 'set', 'address', ""name='Local"", 'Area', 'Connection', ""2'"", 'static', '192.168.56.101']}, 'hash': {'md5': '784a50a6a09c25f011c3143ddd68e729', 'sha256': '661f5d4ce4f0a6cb32669a43ce5deec6d5a9e19b2387f22c5012405e92169943'}, 'entity_id': '{19FC45AC-74D4-601C-0000-0010EA5F0300}', 'pid': 2624, 'args': ['C:\\Windows\\system32\\netsh.exe', 'interface', 'ip', 'set', 'address', 'name=Local Area Connection 2', 'static', '192.168.56.101'], 'command_line': 'C:\\Windows\\System32\\inetsrv\\APPCMD.exe install module /name:ModuleName /image:C:\\Path\\To\\image.dll /add:true', 'name': 'netsh.exe'}","{'entity_id': '{19FC45AC-74FB-601C-0000-00109A230100}', 'executable': 'C:\\Program Files\\freeSSHd\\FreeSSHDService.exe', 'parent': {'entity_id': '{19FC45AC-74F8-601C-0000-00109E610000}', 'pid': 440, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe']}, 'name': 'FreeSSHDService.exe', 'pid': 1328, 'command_line': 'C:\\Windows\\System32\\inetsrv\\""APP""CMD.exe in""sta""ll m""odu""le /""name"":ModuleName /image:C:\\Path\\To\\image.dll /add:true', 'working_directory': 'C:\\Windows\\system32\\', 'args': ['C:\\Program Files\\freeSSHd\\FreeSSHDService.exe'], 'hash': {'md5': 'a25c33fb549d90018dbeec40bb07d543', 'sha256': '472168cf54a123ba0fc585b4b5fedbb60562b81b3ada7616ce9ca77ddb5c4914'}}",Windows,Windows
147,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Windows\system32\netsh.exe"" interface ip set address ""name=Local Area Connection 2"" static 192.168.56.101","""C:\Program Files\freeSSHd\FreeSSHDService.exe""",Windows,Windows
153,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'executable': 'C:\\Windows\\System32\\netsh.exe', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-74D4-601C-0000-00106F550300}', 'pid': 2544, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" netsh.exe interface ip set address name=\'Local Area Connection 2\' static 192.168.56.101 ', 'name': 'powershell.exe', 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'netsh.exe', 'interface', 'ip', 'set', 'address', ""name='Local"", 'Area', 'Connection', ""2'"", 'static', '192.168.56.101']}, 'hash': {'md5': '784a50a6a09c25f011c3143ddd68e729', 'sha256': '661f5d4ce4f0a6cb32669a43ce5deec6d5a9e19b2387f22c5012405e92169943'}, 'entity_id': '{19FC45AC-74D4-601C-0000-0010EA5F0300}', 'pid': 2624, 'args': ['C:\\Windows\\system32\\netsh.exe', 'interface', 'ip', 'set', 'address', 'name=Local Area Connection 2', 'static', '192.168.56.101'], 'command_line': 'C:\\Windows\\System32\\inetsrv\\APPCMD.exe install module /name:ModuleName /image:C:\\Path\\To\\image.dll /add:true', 'name': 'netsh.exe'}","{'entity_id': '{19FC45AC-76B6-601C-0000-0010B6150500}', 'command_line': '""APPCM""D.exe i""nst""all mo""dul""e -""nam""e:EmanEludom -image:C:\\Another\\egami.dll -add:true', 'working_directory': 'C:\\Windows\\system32\\', 'name': 'LogonUI.exe', 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'pid': 1856, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'parent': {'entity_id': '{19FC45AC-752D-601C-0000-0010BB570000}', 'pid': 348, 'executable': 'C:\\Windows\\System32\\wininit.exe', 'command_line': 'wininit.exe', 'name': 'wininit.exe', 'args': ['wininit.exe']}, 'args': ['LogonUI.exe', '/flags:0x1']}",Windows,Windows
157,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"""C:\Windows\system32\netsh.exe"" interface ip set address ""name=Local Area Connection 2"" static 192.168.56.101","""LogonUI.exe"" /flags:0x1",Windows,Windows
163,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'executable': 'C:\\Windows\\System32\\netsh.exe', 'working_directory': 'C:\\BREACH\\', 'parent': {'entity_id': '{19FC45AC-74D4-601C-0000-00106F550300}', 'pid': 2544, 'executable': 'C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'command_line': '""C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe"" netsh.exe interface ip set address name=\'Local Area Connection 2\' static 192.168.56.101 ', 'name': 'powershell.exe', 'args': ['C:\\Windows\\System32\\WindowsPowerShell\\v1.0\\powershell.exe', 'netsh.exe', 'interface', 'ip', 'set', 'address', ""name='Local"", 'Area', 'Connection', ""2'"", 'static', '192.168.56.101']}, 'hash': {'md5': '784a50a6a09c25f011c3143ddd68e729', 'sha256': '661f5d4ce4f0a6cb32669a43ce5deec6d5a9e19b2387f22c5012405e92169943'}, 'entity_id': '{19FC45AC-74D4-601C-0000-0010EA5F0300}', 'pid': 2624, 'args': ['C:\\Windows\\system32\\netsh.exe', 'interface', 'ip', 'set', 'address', 'name=Local Area Connection 2', 'static', '192.168.56.101'], 'command_line': 'C:\\Windows\\System32\\inetsrv\\APPCMD.exe install module /name:ModuleName /image:C:\\Path\\To\\image.dll /add:true', 'name': 'netsh.exe'}","{'entity_id': '{19FC45AC-7528-601C-0000-0010C9C20000}', 'pid': 736, 'executable': 'C:\\Windows\\System32\\LogonUI.exe', 'working_directory': 'C:\\Windows\\system32\\', 'hash': {'md5': '3ef0d8ab08385aab5802e773511a2e6a', 'sha256': '1a7ee4bc646767004372eaea9bc0a2071790e739101f7d25ecd9c95d3f29afd6'}, 'command_line': 'APPCMD.exe install module /name:HTTPParser /image:C:\\Windows\\System32\\inetsrv\\HTTPParser.dll /add:true', 'parent': {'name': 'winlogon.exe', 'args': ['winlogon.exe'], 'entity_id': '{19FC45AC-7527-601C-0000-001099590000}', 'pid': 384, 'executable': 'C:\\Windows\\System32\\winlogon.exe', 'command_line': 'winlogon.exe'}, 'name': 'LogonUI.exe', 'args': ['LogonUI.exe', '/flags:0x0']}",Windows,Windows
166,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"""C:\Windows\system32\netsh.exe"" interface ip set address ""name=Local Area Connection 2"" static 192.168.56.101","""LogonUI.exe"" /flags:0x0",Windows,Windows
174,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,C:\Windows\system32\vssvc.exe,"""C:\Program Files\Python35-32\python.exe"" ""C:\BREACH\create_filing_dir.py""",Windows,Windows
177,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'pid': 3064, 'executable': 'C:\\Windows\\System32\\VSSVC.exe', 'command_line': 'reg.exe delete HKLM\\Path\\Raccine Tray', 'name': 'VSSVC.exe', 'args': ['C:\\Windows\\system32\\vssvc.exe'], 'hash': {'md5': '209a3b1901b83aeb8527ed211cce9e4c', 'sha256': '1a431f6409f8e0531f600f8f988ecececb902da26bbaaf1de74a5cac29a7cb44'}, 'entity_id': '{19FC45AC-7DF2-601C-0000-0010356A0E00}', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440}}","{'args': ['C:\\Program Files\\Python35-32\\python.exe', 'C:\\BREACH\\create_filing_dir.py'], 'hash': {'md5': 'edc79826e21859e93a875dfc087606c5', 'sha256': 'd61ddea87b2483612caeb0f3514aee3e60237d5f3880f49512c834539462742e'}, 'executable': 'C:\\Program Files\\Python35-32\\python.exe', 'command_line': 'r""""e""g"" de""le""te HKLM\\Path\\Rac""c""ine Tray', 'name': 'python.exe', 'parent': {'entity_id': '{19FC45AC-74FF-601C-0000-00108E920200}', 'pid': 2092, 'executable': 'C:\\Windows\\py.exe', 'command_line': '""C:\\Windows\\py.exe"" ""C:\\BREACH\\create_filing_dir.py"" ', 'name': 'py.exe', 'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\create_filing_dir.py']}, 'entity_id': '{19FC45AC-74FF-601C-0000-00107EAB0200}', 'pid': 2188, 'working_directory': 'C:\\BREACH\\'}",Windows,Windows
184,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,C:\Windows\system32\vssvc.exe,C:\Windows\System32\ie4uinit.exe -ClearIconCache,Windows,Windows
187,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_03.json,"{'pid': 3064, 'executable': 'C:\\Windows\\System32\\VSSVC.exe', 'command_line': 'reg.exe delete HKLM\\Path\\Raccine Tray', 'name': 'VSSVC.exe', 'args': ['C:\\Windows\\system32\\vssvc.exe'], 'hash': {'md5': '209a3b1901b83aeb8527ed211cce9e4c', 'sha256': '1a431f6409f8e0531f600f8f988ecececb902da26bbaaf1de74a5cac29a7cb44'}, 'entity_id': '{19FC45AC-7DF2-601C-0000-0010356A0E00}', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440}}","{'pid': 1784, 'command_line': 'sch""""t""ask""s -de""""le""te"" -tn Raccine Rules Updater', 'parent': {'args': ['C:\\Windows\\System32\\ie4uinit.exe', '-UserIconConfig'], 'entity_id': '{19FC45AC-74C9-601C-0000-00105C610100}', 'pid': 1712, 'executable': 'C:\\Windows\\System32\\ie4uinit.exe', 'command_line': '""C:\\Windows\\System32\\ie4uinit.exe"" -UserIconConfig', 'name': 'ie4uinit.exe'}, 'name': 'ie4uinit.exe', 'args': ['C:\\Windows\\System32\\ie4uinit.exe', '-ClearIconCache'], 'hash': {'md5': '0ee3bd34729c40bd0853825753acb319', 'sha256': 'c209e56688588601d947c061446e194ac1a79b9dd0ad38510d0fb9ca200481dd'}, 'entity_id': '{19FC45AC-74C9-601C-0000-0010677F0100}', 'working_directory': 'C:\\Windows\\system32\\', 'executable': 'C:\\Windows\\System32\\ie4uinit.exe'}",Windows,Windows
194,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,C:\Windows\system32\vssvc.exe,C:\Windows\system32\imdsksvc.exe,Windows,Windows
197,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_01.json,"{'pid': 3064, 'executable': 'C:\\Windows\\System32\\VSSVC.exe', 'command_line': 'reg.exe delete HKLM\\Path\\Raccine Tray', 'name': 'VSSVC.exe', 'args': ['C:\\Windows\\system32\\vssvc.exe'], 'hash': {'md5': '209a3b1901b83aeb8527ed211cce9e4c', 'sha256': '1a431f6409f8e0531f600f8f988ecececb902da26bbaaf1de74a5cac29a7cb44'}, 'entity_id': '{19FC45AC-7DF2-601C-0000-0010356A0E00}', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe', 'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-76E7-601C-0000-001081630000}', 'pid': 440}}","{'executable': 'C:\\Windows\\System32\\imdsksvc.exe', 'command_line': 't""""a""skk""ill.exe -""IM""     R""acci""neSet""""tings.exe', 'working_directory': 'C:\\Windows\\system32\\', 'parent': {'args': ['C:\\Windows\\system32\\services.exe'], 'entity_id': '{19FC45AC-74C4-601C-0000-001068630000}', 'pid': 444, 'executable': 'C:\\Windows\\System32\\services.exe', 'command_line': 'C:\\Windows\\system32\\services.exe', 'name': 'services.exe'}, 'name': 'imdsksvc.exe', 'hash': {'md5': '73dcb33604ab86bcd4caa90346d73b49', 'sha256': 'db47a54ac39c5831f4fa8b678b5738b6bd304f6002d9fc0256f055abe7a9d969'}, 'entity_id': '{19FC45AC-74C8-601C-0000-00109E500100}', 'pid': 1588, 'args': ['C:\\Windows\\system32\\imdsksvc.exe']}",Windows,Windows
204,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"""C:\Windows\py.exe"" ""C:\BREACH\init_tbf_client.py""","""C:\Program Files\Mozilla Firefox\firefox.exe"" -foreground",Windows,Windows
205,Microsoft-Windows-Sysmon_1_Match_02.json,Microsoft-Windows-Sysmon_1_Evasion_Cmdline_02.json,"{'executable': 'C:\\Windows\\py.exe', 'command_line': 'wevtutil clear-log Microsoft-Windows-WMI-Activity/Trace', 'working_directory': 'C:\\BREACH\\', 'hash': {'md5': 'cc3ac75ddbfaa6d4ccbb0afad7eb759d', 'sha256': '3d98a354f1329bfeb17216d2391d6e9c04f6873b6e491bce9734c02c26574b3d'}, 'entity_id': '{19FC45AC-76DD-601C-0000-0010A77B0100}', 'pid': 1796, 'args': ['C:\\Windows\\py.exe', 'C:\\BREACH\\init_tbf_client.py'], 'parent': {'executable': 'C:\\Windows\\explorer.exe', 'command_line': 'C:\\Windows\\Explorer.EXE', 'name': 'explorer.exe', 'args': ['C:\\Windows\\Explorer.EXE'], 'entity_id': '{19FC45AC-76D9-601C-0000-00103B130100}', 'pid': 1300}, 'name': 'py.exe'}","{'entity_id': '{19FC45AC-7697-601C-0000-0010DDDE0100}', 'pid': 1604, 'command_line': 'wevtutil c""le""ar-l""""og Microsoft-Windows-WMI-Activity/Tr""""ace', 'working_directory': 'C:\\BREACH\\', 'parent': {'command_line': 'python C:\\BREACH\\userbehavior.pex --use-breach-setup', 'name': 'python.exe', 'args': ['python', 'C:\\BREACH\\userbehavior.pex', '--use-breach-setup'], 'entity_id': '{19FC45AC-7695-601C-0000-0010FF940100}', 'pid': 1940, 'executable': 'C:\\Program Files\\Python35-32\\python.exe'}, 'name': 'firefox.exe', 'executable': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'args': ['C:\\Program Files\\Mozilla Firefox\\firefox.exe', '-foreground'], 'hash': {'md5': '923fe895b22b22a9ca03c72f3d15ce20', 'sha256': '98b7f5b40c557775cd645ca69b788fe4a3deae25cdb6e5dd4fb94db1bdc10969'}}",Windows,Windows
